time,open,high,low,close,tick_volume
2026-02-23 00:00:00,55400.25,55800.50,55300.00,55600.00,4750
2026-02-23 01:00:00,55600.00,55950.25,55500.00,55750.50,4800
2026-02-23 02:00:00,55750.50,56100.00,55650.00,55950.25,4850
2026-02-23 03:00:00,55950.25,56300.50,55850.00,56150.00,4900
2026-02-23 04:00:00,56150.00,56450.25,56050.00,56300.50,4950
2026-02-23 05:00:00,56300.50,56600.00,56150.00,56400.25,5000
2026-02-23 06:00:00,56400.25,56800.50,56300.00,56600.00,5050
2026-02-23 07:00:00,56600.00,56950.25,56500.00,56750.50,5100
2026-02-23 08:00:00,56750.50,57100.00,56650.00,56950.25,5150
2026-02-23 09:00:00,56950.25,57300.50,56850.00,57150.00,5200
2026-02-23 10:00:00,57150.00,57450.25,57050.00,57300.50,5250
2026-02-23 11:00:00,57300.50,57600.00,57150.00,57400.25,5300
2026-02-23 12:00:00,57400.25,57800.50,57300.00,57600.00,5350
2026-02-23 13:00:00,57600.00,57950.25,57500.00,57750.50,5400
2026-02-23 14:00:00,57750.50,58100.00,57650.00,57950.25,5450
2026-02-23 15:00:00,57950.25,58300.50,57850.00,58150.00,5500
2026-02-23 16:00:00,58150.00,58450.25,58050.00,58300.50,5550
2026-02-23 17:00:00,58300.50,58600.00,58150.00,58400.25,5600
2026-02-23 18:00:00,58400.25,58800.50,58300.00,58600.00,5650
2026-02-23 19:00:00,58600.00,58950.25,58500.00,58750.50,5700
2026-02-23 20:00:00,58750.50,59100.00,58650.00,58950.25,5750
2026-02-23 21:00:00,58950.25,59300.50,58850.00,59150.00,5800
2026-02-23 22:00:00,59150.00,59450.25,59050.00,59300.50,5850
2026-02-23 23:00:00,59300.50,59600.00,59150.00,59400.25,5900
2026-02-24 00:00:00,59400.25,59800.50,59300.00,59600.00,5950
2026-02-24 01:00:00,59600.00,59950.25,59500.00,59750.50,6000
2026-02-24 02:00:00,59750.50,60100.00,59650.00,59950.25,6050
2026-02-24 03:00:00,59950.25,60300.50,59850.00,60150.00,6100
2026-02-24 04:00:00,60150.00,60450.25,60050.00,60300.50,6150
2026-02-24 05:00:00,60300.50,60600.00,60150.00,60400.25,6200
2026-02-24 06:00:00,60400.25,60800.50,60300.00,60600.00,6250
2026-02-24 07:00:00,60600.00,60950.25,60500.00,60750.50,6300
2026-02-24 08:00:00,60750.50,61100.00,60650.00,60950.25,6350
2026-02-24 09:00:00,60950.25,61300.50,60850.00,61150.00,6400
2026-02-24 10:00:00,61150.00,61450.25,61050.00,61300.50,6450
2026-02-24 11:00:00,61300.50,61600.00,61150.00,61400.25,6500
2026-02-24 12:00:00,61400.25,61800.50,61300.00,61600.00,6550
2026-02-24 13:00:00,61600.00,61950.25,61500.00,61750.50,6600
2026-02-24 14:00:00,61750.50,62100.00,61650.00,61950.25,6650
2026-02-24 15:00:00,61950.25,62300.50,61850.00,62150.00,6700
2026-02-24 16:00:00,62150.00,62450.25,62050.00,62300.50,6750
2026-02-24 17:00:00,62300.50,62600.00,62150.00,62400.25,6800
2026-02-24 18:00:00,62400.25,62800.50,62300.00,62600.00,6850
2026-02-24 19:00:00,62600.00,62950.25,62500.00,62750.50,6900
2026-02-24 20:00:00,62750.50,63100.00,62650.00,62950.25,6950
2026-02-24 21:00:00,62950.25,63300.50,62850.00,63150.00,7000
2026-02-24 22:00:00,63150.00,63450.25,63050.00,63300.50,7050
2026-02-24 23:00:00,63300.50,63600.00,63150.00,63400.25,7100
2026-02-25 00:00:00,63400.25,63800.50,63300.00,63600.00,7150
2026-02-25 01:00:00,63600.00,63950.25,63500.00,63750.50,7200
2026-02-25 02:00:00,63750.50,64100.00,63650.00,63950.25,7250
2026-02-25 03:00:00,63950.25,64300.50,63850.00,64150.00,7300
2026-02-25 04:00:00,64150.00,64450.25,64050.00,64300.50,7350
2026-02-25 05:00:00,64300.50,64600.00,64150.00,64400.25,7400
2026-02-25 06:00:00,64400.25,64800.50,64300.00,64600.00,7450
2026-02-25 07:00:00,64600.00,64950.25,64500.00,64750.50,7500
2026-02-25 08:00:00,64750.50,65100.00,64650.00,64950.25,7550
2026-02-25 09:00:00,64950.25,65300.50,64850.00,65150.00,7600
2026-02-25 10:00:00,65150.00,65450.25,65050.00,65300.50,7650
2026-02-25 11:00:00,65300.50,65600.00,65150.00,65400.25,7700
2026-02-25 12:00:00,65400.25,65800.50,65300.00,65600.00,7750
2026-02-25 13:00:00,65600.00,65950.25,65500.00,65750.50,7800
2026-02-25 14:00:00,65750.50,66100.00,65650.00,65950.25,7850
2026-02-25 15:00:00,65950.25,66300.50,65850.00,66150.00,7900
2026-02-25 16:00:00,66150.00,66450.25,66050.00,66300.50,7950
2026-02-25 17:00:00,66300.50,66600.00,66150.00,66400.25,8000
2026-02-25 18:00:00,66400.25,66800.50,66300.00,66600.00,8050
2026-02-25 19:00:00,66600.00,66950.25,66500.00,66750.50,8100
2026-02-25 20:00:00,66750.50,67100.00,66650.00,66950.25,8150
2026-02-25 21:00:00,66950.25,67300.50,66850.00,67150.00,8200
2026-02-25 22:00:00,67150.00,67450.25,67050.00,67300.50,8250
2026-02-25 23:00:00,67300.50,67600.00,67150.00,67400.25,8300
2026-02-26 00:00:00,67400.25,67800.50,67300.00,67600.00,8350
2026-02-26 01:00:00,67600.00,67950.25,67500.00,67750.50,8400
2026-02-26 02:00:00,67750.50,68100.00,67650.00,67950.25,8450
2026-02-26 03:00:00,67950.25,68300.50,67850.00,68150.00,8500
2026-02-26 04:00:00,68150.00,68450.25,68050.00,68300.50,8550
2026-02-26 05:00:00,68300.50,68600.00,68150.00,68400.25,8600
2026-02-26 06:00:00,68400.25,68800.50,68300.00,68600.00,8650
2026-02-26 07:00:00,68600.00,68950.25,68500.00,68750.50,8700
2026-02-26 08:00:00,68750.50,69100.00,68650.00,68950.25,8750
2026-02-26 09:00:00,68950.25,69300.50,68850.00,69150.00,8800
2026-02-26 10:00:00,69150.00,69450.25,69050.00,69300.50,8850
2026-02-26 11:00:00,69300.50,69600.00,69150.00,69400.25,8900
2026-02-26 12:00:00,69400.25,69800.50,69300.00,69600.00,8950
2026-02-26 13:00:00,69600.00,69950.25,69500.00,69750.50,9000
2026-02-26 14:00:00,69750.50,70100.00,69650.00,69950.25,9050
2026-02-26 15:00:00,69950.25,70300.50,69850.00,70150.00,9100
2026-02-26 16:00:00,70150.00,70450.25,70050.00,70300.50,9150
2026-02-26 17:00:00,70300.50,70600.00,70150.00,70400.25,9200
2026-02-26 18:00:00,70400.25,70800.50,70300.00,70600.00,9250
2026-02-26 19:00:00,70600.00,70950.25,70500.00,70750.50,9300
2026-02-26 20:00:00,70750.50,71100.00,70650.00,70950.25,9350
2026-02-26 21:00:00,70950.25,71300.50,70850.00,71150.00,9400
2026-02-26 22:00:00,71150.00,71450.25,71050.00,71300.50,9450
2026-02-26 23:00:00,71300.50,71600.00,71150.00,71400.25,9500
2026-02-27 00:00:00,71400.25,71800.50,71300.00,71600.00,9550
2026-02-27 01:00:00,71600.00,71950.25,71500.00,71750.50,9600
2026-02-27 02:00:00,71750.50,72100.00,71650.00,71950.25,9650
2026-02-27 03:00:00,71950.25,72300.50,71850.00,72150.00,9700
2026-02-27 04:00:00,72150.00,72450.25,72050.00,72300.50,9750
2026-02-27 05:00:00,72300.50,72600.00,72150.00,72400.25,9800
2026-02-27 06:00:00,72400.25,72800.50,72300.00,72600.00,9850
2026-02-27 07:00:00,72600.00,72950.25,72500.00,72750.50,9900
2026-02-27 08:00:00,72750.50,73100.00,72650.00,72950.25,9950
2026-02-27 09:00:00,72950.25,73300.50,72850.00,73150.00,10000
2026-02-27 10:00:00,73150.00,73450.25,73050.00,73300.50,10050
2026-02-27 11:00:00,73300.50,73600.00,73150.00,73400.25,10100
2026-02-27 12:00:00,73400.25,73800.50,73300.00,73600.00,10150
2026-02-27 13:00:00,73600.00,73950.25,73500.00,73750.50,10200
2026-02-27 14:00:00,73750.50,74100.00,73650.00,73950.25,10250
2026-02-27 15:00:00,73950.25,74300.50,73850.00,74150.00,10300
2026-02-27 16:00:00,74150.00,74450.25,74050.00,74300.50,10350
2026-02-27 17:00:00,74300.50,74600.00,74150.00,74400.25,10400
2026-02-27 18:00:00,74400.25,74800.50,74300.00,74600.00,10450
2026-02-27 19:00:00,74600.00,74950.25,74500.00,74750.50,10500
2026-02-27 20:00:00,74750.50,75100.00,74650.00,74950.25,10550
2026-02-27 21:00:00,74950.25,75300.50,74850.00,75150.00,10600
2026-02-27 22:00:00,75150.00,75450.25,75050.00,75300.50,10650
2026-02-27 23:00:00,75300.50,75600.00,75150.00,75400.25,10700
2026-02-28 00:00:00,75400.25,75800.50,75300.00,75600.00,10750
2026-02-28 01:00:00,75600.00,75950.25,75500.00,75750.50,10800
2026-02-28 02:00:00,75750.50,76100.00,75650.00,75950.25,10850
2026-02-28 03:00:00,75950.25,76300.50,75850.00,76150.00,10900
2026-02-28 04:00:00,76150.00,76450.25,76050.00,76300.50,10950
2026-02-28 05:00:00,76300.50,76600.00,76150.00,76400.25,11000
