time,open,high,low,close,tick_volume
2026-02-25 14:00:00,0.42,0.42,0.41,0.42,1980
2026-02-25 15:00:00,0.42,0.43,0.42,0.42,2015
2026-02-25 16:00:00,0.42,0.43,0.41,0.42,1758
2026-02-25 17:00:00,0.42,0.43,0.41,0.42,2430
2026-02-25 18:00:00,0.42,0.43,0.42,0.42,2321
2026-02-25 19:00:00,0.42,0.43,0.42,0.42,2278
2026-02-25 20:00:00,0.42,0.42,0.41,0.42,1710
2026-02-25 21:00:00,0.42,0.43,0.41,0.42,1719
2026-02-25 22:00:00,0.42,0.43,0.42,0.42,2008
2026-02-25 23:00:00,0.42,0.42,0.42,0.42,2207
2026-02-26 00:00:00,0.42,0.42,0.42,0.42,2713
2026-02-26 01:00:00,0.42,0.44,0.42,0.42,2686
2026-02-26 02:00:00,0.42,0.42,0.41,0.42,2231
2026-02-26 03:00:00,0.42,0.43,0.41,0.42,2582
2026-02-26 04:00:00,0.42,0.43,0.41,0.42,1999
2026-02-26 05:00:00,0.42,0.43,0.42,0.42,1924
2026-02-26 06:00:00,0.42,0.42,0.41,0.42,1958
2026-02-26 07:00:00,0.42,0.42,0.4,0.42,2195
2026-02-26 08:00:00,0.42,0.42,0.41,0.42,2054
2026-02-26 09:00:00,0.42,0.42,0.42,0.42,2278
2026-02-26 10:00:00,0.42,0.42,0.41,0.42,2627
2026-02-26 11:00:00,0.42,0.42,0.41,0.42,2496
2026-02-26 12:00:00,0.42,0.43,0.41,0.42,2563
2026-02-26 13:00:00,0.42,0.42,0.41,0.42,2702
2026-02-26 14:00:00,0.42,0.43,0.41,0.42,2264
2026-02-26 15:00:00,0.42,0.42,0.42,0.42,2041
2026-02-26 16:00:00,0.42,0.43,0.42,0.42,2067
2026-02-26 17:00:00,0.42,0.43,0.41,0.42,2115
2026-02-26 18:00:00,0.42,0.42,0.41,0.42,2716
2026-02-26 19:00:00,0.42,0.44,0.41,0.42,2723
2026-02-26 20:00:00,0.42,0.43,0.41,0.42,2718
2026-02-26 21:00:00,0.42,0.42,0.41,0.42,2315
2026-02-26 22:00:00,0.42,0.43,0.41,0.42,2234
2026-02-26 23:00:00,0.42,0.43,0.41,0.42,2595
2026-02-27 00:00:00,0.42,0.43,0.42,0.42,2427
2026-02-27 01:00:00,0.42,0.43,0.42,0.42,1861
2026-02-27 02:00:00,0.42,0.44,0.42,0.42,1971
2026-02-27 03:00:00,0.42,0.43,0.42,0.42,2708
2026-02-27 04:00:00,0.42,0.43,0.42,0.42,2739
2026-02-27 05:00:00,0.42,0.44,0.42,0.42,2021
2026-02-27 06:00:00,0.42,0.43,0.42,0.42,2470
2026-02-27 07:00:00,0.42,0.43,0.42,0.43,2575
2026-02-27 08:00:00,0.43,0.43,0.42,0.43,2461
2026-02-27 09:00:00,0.43,0.43,0.42,0.43,1969
2026-02-27 10:00:00,0.43,0.43,0.42,0.43,2323
2026-02-27 11:00:00,0.43,0.43,0.42,0.43,1946
2026-02-27 12:00:00,0.43,0.43,0.41,0.43,2507
2026-02-27 13:00:00,0.43,0.43,0.42,0.43,2690
2026-02-27 14:00:00,0.43,0.43,0.42,0.43,2185
2026-02-27 15:00:00,0.43,0.43,0.42,0.43,2861
2026-02-27 16:00:00,0.43,0.43,0.42,0.43,2549
2026-02-27 17:00:00,0.43,0.43,0.42,0.43,2806
2026-02-27 18:00:00,0.43,0.43,0.42,0.43,2670
2026-02-27 19:00:00,0.43,0.43,0.42,0.43,2280
2026-02-27 20:00:00,0.43,0.44,0.42,0.43,2027
2026-02-27 21:00:00,0.43,0.43,0.43,0.43,2853
2026-02-27 22:00:00,0.43,0.44,0.42,0.43,2880
2026-02-27 23:00:00,0.43,0.43,0.42,0.43,2649
2026-02-28 00:00:00,0.43,0.43,0.42,0.43,2740
2026-02-28 01:00:00,0.43,0.44,0.42,0.43,2587
2026-02-28 02:00:00,0.43,0.44,0.43,0.43,2549
2026-02-28 03:00:00,0.43,0.43,0.42,0.43,2690
2026-02-28 04:00:00,0.43,0.44,0.42,0.43,2869
2026-02-28 05:00:00,0.43,0.45,0.42,0.43,2830
2026-02-28 06:00:00,0.43,0.43,0.42,0.43,2711
2026-02-28 07:00:00,0.43,0.44,0.42,0.43,2617
2026-02-28 08:00:00,0.43,0.43,0.42,0.43,2728
2026-02-28 09:00:00,0.43,0.44,0.42,0.43,2151
2026-02-28 10:00:00,0.43,0.43,0.42,0.43,2255
2026-02-28 11:00:00,0.43,0.43,0.43,0.43,2630
2026-02-28 12:00:00,0.43,0.44,0.43,0.43,2719
2026-02-28 13:00:00,0.43,0.43,0.42,0.43,2223
2026-02-28 14:00:00,0.43,0.44,0.42,0.43,2959
2026-02-28 15:00:00,0.43,0.43,0.42,0.43,2464
2026-02-28 16:00:00,0.43,0.43,0.43,0.43,2895
2026-02-28 17:00:00,0.43,0.43,0.43,0.43,2414
2026-02-28 18:00:00,0.43,0.44,0.42,0.43,2388
2026-02-28 19:00:00,0.43,0.44,0.43,0.43,2523
2026-02-28 20:00:00,0.43,0.44,0.43,0.43,2739
2026-02-28 21:00:00,0.43,0.44,0.42,0.43,2818
2026-02-28 22:00:00,0.43,0.44,0.42,0.43,2207
2026-02-28 23:00:00,0.43,0.44,0.43,0.43,2662
2026-03-01 00:00:00,0.43,0.44,0.42,0.43,2386
2026-03-01 01:00:00,0.43,0.45,0.43,0.43,2513
2026-03-01 02:00:00,0.43,0.44,0.43,0.43,2475
2026-03-01 03:00:00,0.43,0.43,0.43,0.43,2099
2026-03-01 04:00:00,0.43,0.43,0.43,0.43,2652
2026-03-01 05:00:00,0.43,0.43,0.43,0.43,2678
2026-03-01 06:00:00,0.43,0.44,0.43,0.43,2942
2026-03-01 07:00:00,0.43,0.44,0.42,0.43,2202
2026-03-01 08:00:00,0.43,0.43,0.42,0.43,2412
2026-03-01 09:00:00,0.43,0.43,0.42,0.43,2584
2026-03-01 10:00:00,0.43,0.44,0.42,0.43,2321
2026-03-01 11:00:00,0.43,0.43,0.43,0.43,2945
2026-03-01 12:00:00,0.43,0.43,0.43,0.43,2458
2026-03-01 13:00:00,0.43,0.44,0.43,0.43,2326
2026-03-01 14:00:00,0.43,0.44,0.43,0.43,2164
2026-03-01 15:00:00,0.43,0.44,0.43,0.43,2160
2026-03-01 16:00:00,0.43,0.44,0.43,0.43,2346
2026-03-01 17:00:00,0.43,0.45,0.43,0.44,2539
2026-03-01 18:00:00,0.44,0.45,0.43,0.43,3040
2026-03-01 19:00:00,0.43,0.44,0.43,0.43,2299
2026-03-01 20:00:00,0.43,0.44,0.43,0.43,2230
2026-03-01 21:00:00,0.43,0.44,0.43,0.43,2473
2026-03-01 22:00:00,0.43,0.44,0.43,0.44,2308
2026-03-01 23:00:00,0.44,0.45,0.43,0.43,2569
