time,open,high,low,close,tick_volume
2026-02-23 09:00:00,1.07,1.08,1.05,1.07,2204
2026-02-23 10:00:00,1.07,1.08,1.06,1.07,2085
2026-02-23 11:00:00,1.07,1.08,1.05,1.07,1480
2026-02-23 12:00:00,1.07,1.09,1.04,1.07,1432
2026-02-23 13:00:00,1.07,1.08,1.07,1.07,1635
2026-02-23 14:00:00,1.07,1.08,1.05,1.08,1546
2026-02-23 15:00:00,1.08,1.09,1.07,1.08,2096
2026-02-23 16:00:00,1.08,1.09,1.06,1.08,2287
2026-02-23 17:00:00,1.08,1.11,1.07,1.08,1994
2026-02-23 18:00:00,1.08,1.09,1.06,1.08,1819
2026-02-23 19:00:00,1.08,1.1,1.06,1.08,2211
2026-02-23 20:00:00,1.08,1.08,1.06,1.08,2145
2026-02-23 21:00:00,1.08,1.08,1.06,1.08,2251
2026-02-23 22:00:00,1.08,1.11,1.07,1.08,1562
2026-02-23 23:00:00,1.08,1.09,1.07,1.08,2004
2026-02-24 00:00:00,1.08,1.09,1.06,1.08,1536
2026-02-24 01:00:00,1.08,1.1,1.07,1.08,2024
2026-02-24 02:00:00,1.08,1.1,1.06,1.08,2162
2026-02-24 03:00:00,1.08,1.08,1.05,1.08,2116
2026-02-24 04:00:00,1.08,1.09,1.07,1.08,2064
2026-02-24 05:00:00,1.08,1.09,1.08,1.08,1761
2026-02-24 06:00:00,1.08,1.08,1.05,1.08,2378
2026-02-24 07:00:00,1.08,1.08,1.06,1.08,1527
2026-02-24 08:00:00,1.08,1.1,1.06,1.08,1910
2026-02-24 09:00:00,1.08,1.08,1.07,1.08,2493
2026-02-24 10:00:00,1.08,1.09,1.07,1.08,2173
2026-02-24 11:00:00,1.08,1.1,1.07,1.08,1682
2026-02-24 12:00:00,1.08,1.08,1.04,1.08,2083
2026-02-24 13:00:00,1.08,1.11,1.07,1.08,2231
2026-02-24 14:00:00,1.08,1.11,1.06,1.08,2473
2026-02-24 15:00:00,1.08,1.11,1.07,1.08,1790
2026-02-24 16:00:00,1.08,1.11,1.07,1.08,1826
2026-02-24 17:00:00,1.08,1.09,1.06,1.08,1936
2026-02-24 18:00:00,1.08,1.1,1.07,1.08,1860
2026-02-24 19:00:00,1.08,1.11,1.07,1.08,2051
2026-02-24 20:00:00,1.08,1.09,1.08,1.08,2207
2026-02-24 21:00:00,1.08,1.1,1.08,1.09,2002
2026-02-24 22:00:00,1.09,1.09,1.08,1.09,2460
2026-02-24 23:00:00,1.09,1.12,1.09,1.09,2581
2026-02-25 00:00:00,1.09,1.13,1.08,1.08,2547
2026-02-25 01:00:00,1.08,1.12,1.08,1.09,1977
2026-02-25 02:00:00,1.09,1.09,1.08,1.09,2134
2026-02-25 03:00:00,1.09,1.09,1.08,1.09,1879
2026-02-25 04:00:00,1.09,1.12,1.08,1.09,1814
2026-02-25 05:00:00,1.09,1.11,1.08,1.09,1681
2026-02-25 06:00:00,1.09,1.1,1.06,1.09,1648
2026-02-25 07:00:00,1.09,1.11,1.07,1.09,1991
2026-02-25 08:00:00,1.09,1.1,1.08,1.09,2099
2026-02-25 09:00:00,1.09,1.12,1.08,1.09,2597
2026-02-25 10:00:00,1.09,1.11,1.09,1.09,2637
2026-02-25 11:00:00,1.09,1.1,1.07,1.09,2221
2026-02-25 12:00:00,1.09,1.11,1.07,1.09,2619
2026-02-25 13:00:00,1.09,1.11,1.09,1.09,2471
2026-02-25 14:00:00,1.09,1.11,1.08,1.09,1890
2026-02-25 15:00:00,1.09,1.13,1.08,1.09,2208
2026-02-25 16:00:00,1.09,1.1,1.09,1.09,2403
2026-02-25 17:00:00,1.09,1.1,1.08,1.09,1833
2026-02-25 18:00:00,1.09,1.11,1.07,1.09,1826
2026-02-25 19:00:00,1.09,1.1,1.08,1.09,1997
2026-02-25 20:00:00,1.09,1.12,1.08,1.09,2687
2026-02-25 21:00:00,1.09,1.1,1.08,1.09,1953
2026-02-25 22:00:00,1.09,1.1,1.09,1.09,1852
2026-02-25 23:00:00,1.09,1.1,1.08,1.09,2088
2026-02-26 00:00:00,1.09,1.11,1.08,1.09,1914
2026-02-26 01:00:00,1.09,1.1,1.08,1.09,1995
2026-02-26 02:00:00,1.09,1.09,1.07,1.09,2527
2026-02-26 03:00:00,1.09,1.12,1.08,1.09,2073
2026-02-26 04:00:00,1.09,1.1,1.08,1.09,2009
2026-02-26 05:00:00,1.09,1.11,1.09,1.09,2275
2026-02-26 06:00:00,1.09,1.1,1.08,1.09,2598
2026-02-26 07:00:00,1.09,1.1,1.08,1.1,2224
2026-02-26 08:00:00,1.1,1.1,1.09,1.1,2752
2026-02-26 09:00:00,1.1,1.12,1.08,1.09,2616
2026-02-26 10:00:00,1.09,1.1,1.08,1.1,2044
2026-02-26 11:00:00,1.1,1.12,1.09,1.1,2396
2026-02-26 12:00:00,1.1,1.12,1.09,1.1,2604
2026-02-26 13:00:00,1.1,1.12,1.09,1.1,2190
2026-02-26 14:00:00,1.1,1.12,1.08,1.1,2354
2026-02-26 15:00:00,1.1,1.13,1.09,1.1,2703
2026-02-26 16:00:00,1.1,1.1,1.06,1.1,2332
2026-02-26 17:00:00,1.1,1.15,1.08,1.1,2493
2026-02-26 18:00:00,1.1,1.1,1.1,1.1,2188
2026-02-26 19:00:00,1.1,1.12,1.09,1.1,2287
2026-02-26 20:00:00,1.1,1.11,1.08,1.1,2806
2026-02-26 21:00:00,1.1,1.11,1.09,1.1,2450
2026-02-26 22:00:00,1.1,1.12,1.08,1.09,2192
2026-02-26 23:00:00,1.09,1.11,1.08,1.09,2256
2026-02-27 00:00:00,1.09,1.1,1.07,1.09,2041
2026-02-27 01:00:00,1.09,1.11,1.07,1.09,2515
2026-02-27 02:00:00,1.09,1.1,1.07,1.09,2095
2026-02-27 03:00:00,1.09,1.09,1.08,1.09,2056
2026-02-27 04:00:00,1.09,1.1,1.09,1.09,2304
2026-02-27 05:00:00,1.09,1.1,1.08,1.09,2677
2026-02-27 06:00:00,1.09,1.1,1.07,1.09,1912
2026-02-27 07:00:00,1.09,1.09,1.08,1.08,2286
2026-02-27 08:00:00,1.08,1.09,1.07,1.08,2113
2026-02-27 09:00:00,1.08,1.09,1.08,1.08,2147
2026-02-27 10:00:00,1.08,1.08,1.07,1.08,2419
2026-02-27 11:00:00,1.08,1.1,1.07,1.08,1933
2026-02-27 12:00:00,1.08,1.09,1.06,1.08,2166
2026-02-27 13:00:00,1.08,1.09,1.06,1.08,2487
2026-02-27 14:00:00,1.08,1.09,1.06,1.08,2197
2026-02-27 15:00:00,1.08,1.09,1.07,1.08,2617
2026-02-27 16:00:00,1.08,1.09,1.08,1.08,2688
2026-02-27 17:00:00,1.08,1.09,1.07,1.08,2816
2026-02-27 18:00:00,1.08,1.09,1.05,1.08,2211
2026-02-27 19:00:00,1.08,1.09,1.06,1.08,2365
2026-02-27 20:00:00,1.08,1.08,1.08,1.08,1945
2026-02-27 21:00:00,1.08,1.08,1.07,1.08,2330
2026-02-27 22:00:00,1.08,1.09,1.08,1.08,2113
2026-02-27 23:00:00,1.08,1.1,1.05,1.08,2595
2026-02-28 00:00:00,1.08,1.09,1.06,1.08,2939
2026-02-28 01:00:00,1.08,1.09,1.06,1.08,2252
2026-02-28 02:00:00,1.08,1.1,1.06,1.07,2501
2026-02-28 03:00:00,1.07,1.09,1.05,1.07,2325
2026-02-28 04:00:00,1.07,1.07,1.07,1.07,2374
2026-02-28 05:00:00,1.07,1.09,1.06,1.07,2861
2026-02-28 06:00:00,1.07,1.09,1.06,1.08,2233
2026-02-28 07:00:00,1.08,1.09,1.06,1.08,2038
2026-02-28 08:00:00,1.08,1.09,1.07,1.08,2000
2026-02-28 09:00:00,1.08,1.09,1.08,1.08,2231
2026-02-28 10:00:00,1.08,1.08,1.07,1.08,2677
2026-02-28 11:00:00,1.08,1.08,1.07,1.08,2531
2026-02-28 12:00:00,1.08,1.1,1.06,1.08,2839
2026-02-28 13:00:00,1.08,1.08,1.07,1.08,2295
2026-02-28 14:00:00,1.08,1.1,1.08,1.08,2873
2026-02-28 15:00:00,1.08,1.09,1.08,1.08,2805
2026-02-28 16:00:00,1.08,1.08,1.07,1.08,2139
2026-02-28 17:00:00,1.08,1.08,1.07,1.08,2424
2026-02-28 18:00:00,1.08,1.1,1.06,1.08,2852
2026-02-28 19:00:00,1.08,1.09,1.08,1.08,2754
2026-02-28 20:00:00,1.08,1.09,1.06,1.08,2608
2026-02-28 21:00:00,1.08,1.09,1.07,1.08,2773
2026-02-28 22:00:00,1.08,1.08,1.06,1.08,2973
2026-02-28 23:00:00,1.08,1.09,1.06,1.08,2783
2026-03-01 00:00:00,1.08,1.11,1.08,1.08,2589
2026-03-01 01:00:00,1.08,1.08,1.07,1.08,2316
2026-03-01 02:00:00,1.08,1.11,1.07,1.08,2821
2026-03-01 03:00:00,1.08,1.09,1.07,1.08,2947
2026-03-01 04:00:00,1.08,1.09,1.05,1.08,2829
2026-03-01 05:00:00,1.08,1.12,1.06,1.08,2105
2026-03-01 06:00:00,1.08,1.09,1.04,1.08,2712
2026-03-01 07:00:00,1.08,1.08,1.06,1.08,3018
2026-03-01 08:00:00,1.08,1.08,1.08,1.08,2908
2026-03-01 09:00:00,1.08,1.11,1.07,1.08,2692
2026-03-01 10:00:00,1.08,1.08,1.06,1.08,3055
2026-03-01 11:00:00,1.08,1.09,1.05,1.08,2404
2026-03-01 12:00:00,1.08,1.08,1.06,1.08,3061
2026-03-01 13:00:00,1.08,1.09,1.04,1.07,2246
2026-03-01 14:00:00,1.07,1.09,1.07,1.07,2500
2026-03-01 15:00:00,1.07,1.08,1.07,1.07,2235
2026-03-01 16:00:00,1.07,1.07,1.07,1.07,2617
2026-03-01 17:00:00,1.07,1.12,1.06,1.07,2682
2026-03-01 18:00:00,1.07,1.08,1.07,1.07,2259
2026-03-01 19:00:00,1.07,1.07,1.05,1.07,2984
2026-03-01 20:00:00,1.07,1.08,1.05,1.07,2308
2026-03-01 21:00:00,1.07,1.08,1.07,1.07,2203
2026-03-01 22:00:00,1.07,1.08,1.07,1.07,3096
2026-03-01 23:00:00,1.07,1.08,1.03,1.07,2480
