Datetime,Open,High,Low,Close,Volume
2024-02-28 13:00:00+00:00,190.38299560546875,190.6060028076172,190.33299255371097,190.5500030517578,0
2024-02-28 14:00:00+00:00,190.54800415039065,190.81100463867188,190.47799682617188,190.7480010986328,0
2024-02-28 15:00:00+00:00,190.75100708007812,190.822998046875,190.6219940185547,190.82000732421875,0
2024-02-28 16:00:00+00:00,190.81900024414065,190.8919982910156,190.72799682617188,190.8780059814453,0
2024-02-28 17:00:00+00:00,190.87399291992188,190.93099975585935,190.6840057373047,190.7729949951172,0
2024-02-28 18:00:00+00:00,190.7740020751953,190.79299926757812,190.6699981689453,190.7480010986328,0
2024-02-28 19:00:00+00:00,190.75,190.7519989013672,190.62600708007812,190.67599487304688,0
2024-02-28 20:00:00+00:00,190.677001953125,190.82699584960935,190.63400268554688,190.7819976806641,0
2024-02-28 21:00:00+00:00,190.77699279785156,190.8260040283203,190.7400054931641,190.78900146484375,0
2024-02-28 22:00:00+00:00,190.79100036621097,190.8029937744141,190.5500030517578,190.69400024414065,0
2024-02-28 23:00:00+00:00,190.6929931640625,190.74400329589844,190.5659942626953,190.72999572753903,0
2024-02-29 00:00:00+00:00,190.7570037841797,190.7570037841797,190.5679931640625,190.6300048828125,0
2024-02-29 01:00:00+00:00,190.62600708007812,190.63400268554688,190.11599731445312,190.1580047607422,0
2024-02-29 02:00:00+00:00,190.1499938964844,190.1790008544922,189.68099975585935,189.7429962158203,0
2024-02-29 03:00:00+00:00,189.7429962158203,189.84500122070312,189.63999938964844,189.7740020751953,0
2024-02-29 04:00:00+00:00,189.7689971923828,189.8489990234375,189.6439971923828,189.7819976806641,0
2024-02-29 05:00:00+00:00,189.78399658203125,190.06900024414065,189.593994140625,189.8699951171875,0
2024-02-29 06:00:00+00:00,189.8719940185547,189.88400268554688,189.61000061035156,189.6439971923828,0
2024-02-29 07:00:00+00:00,189.6360015869141,189.68499755859375,189.3710021972656,189.38699340820312,0
2024-02-29 08:00:00+00:00,189.3860015869141,189.7989959716797,189.35400390625,189.54100036621097,0
2024-02-29 09:00:00+00:00,189.5379943847656,189.802001953125,189.52200317382812,189.74400329589844,0
2024-02-29 10:00:00+00:00,189.7400054931641,190.031005859375,189.7330017089844,189.98800659179688,0
2024-02-29 11:00:00+00:00,189.98199462890625,190.03399658203125,189.68800354003903,189.7259979248047,0
2024-02-29 12:00:00+00:00,189.72300720214844,189.77999877929688,189.58099365234375,189.718994140625,0
2024-02-29 13:00:00+00:00,189.7220001220703,189.76800537109375,189.4459991455078,189.50599670410156,0
2024-02-29 14:00:00+00:00,189.5,189.7449951171875,189.33999633789065,189.3860015869141,0
2024-02-29 15:00:00+00:00,189.38900756835935,189.4129943847656,189.0399932861328,189.28900146484375,0
2024-02-29 16:00:00+00:00,189.29800415039065,189.39599609375,189.16600036621097,189.35499572753903,0
2024-02-29 17:00:00+00:00,189.34800720214844,189.4040069580078,189.2259979248047,189.25,0
2024-02-29 18:00:00+00:00,189.24400329589844,189.26199340820312,189.11599731445312,189.2050018310547,0
2024-02-29 19:00:00+00:00,189.2050018310547,189.2749938964844,189.1210021972656,189.1540069580078,0
2024-02-29 20:00:00+00:00,189.1510009765625,189.27999877929688,189.1139984130859,189.24899291992188,0
2024-02-29 21:00:00+00:00,189.25,189.3639984130859,189.2209930419922,189.3249969482422,0
2024-02-29 22:00:00+00:00,189.3070068359375,189.38299560546875,189.1820068359375,189.3090057373047,0
2024-02-29 23:00:00+00:00,189.32400512695312,189.5720062255859,189.2599945068359,189.4949951171875,0
2024-03-01 00:00:00+00:00,189.48500061035156,189.75799560546875,189.47000122070312,189.66200256347656,0
2024-03-01 01:00:00+00:00,189.6580047607422,189.9620056152344,189.6580047607422,189.96099853515625,0
2024-03-01 02:00:00+00:00,189.95599365234375,190.03399658203125,189.8430023193359,189.9250030517578,0
2024-03-01 03:00:00+00:00,189.927001953125,189.947998046875,189.8580017089844,189.88699340820312,0
2024-03-01 04:00:00+00:00,189.88800048828125,189.9739990234375,189.86700439453125,189.9010009765625,0
2024-03-01 05:00:00+00:00,189.9029998779297,190.00799560546875,189.88999938964844,189.9499969482422,0
2024-03-01 06:00:00+00:00,189.947998046875,189.9810028076172,189.8260040283203,189.86099243164065,0
2024-03-01 07:00:00+00:00,189.85899353027344,190.13299560546875,189.83599853515625,190.0919952392578,0
2024-03-01 08:00:00+00:00,190.093994140625,190.39599609375,190.0590057373047,190.27000427246097,0
2024-03-01 09:00:00+00:00,190.27099609375,190.322998046875,189.9969940185547,190.25,0
2024-03-01 10:00:00+00:00,190.24200439453125,190.3040008544922,189.6999969482422,189.88999938964844,0
2024-03-01 11:00:00+00:00,189.88999938964844,190.17599487304688,189.8639984130859,190.1300048828125,0
2024-03-01 12:00:00+00:00,190.13400268554688,190.29100036621097,190.0780029296875,190.1479949951172,0
2024-03-01 13:00:00+00:00,190.1540069580078,190.28399658203125,190.11700439453125,190.2610015869141,0
2024-03-01 14:00:00+00:00,190.2599945068359,190.27999877929688,189.83399963378903,189.8370056152344,0
2024-03-01 15:00:00+00:00,189.83200073242188,189.9969940185547,189.59800720214844,189.94200134277344,0
2024-03-01 16:00:00+00:00,189.94200134277344,190.0500030517578,189.7989959716797,190.0050048828125,0
2024-03-01 17:00:00+00:00,190.0030059814453,190.06900024414065,189.91600036621097,190.0260009765625,0
2024-03-01 18:00:00+00:00,190.0279998779297,190.07899475097656,189.9669952392578,190.02200317382812,0
2024-03-01 19:00:00+00:00,190.02000427246097,190.0919952392578,189.97999572753903,190.08099365234375,0
2024-03-01 20:00:00+00:00,190.07400512695312,190.08099365234375,189.97999572753903,190.0260009765625,0
2024-03-01 21:00:00+00:00,190.0249938964844,190.0449981689453,189.7949981689453,189.8489990234375,0
2024-03-01 22:00:00+00:00,189.9550018310547,189.9550018310547,189.91700744628903,189.91700744628903,0
2024-03-04 00:00:00+00:00,190.05999755859375,190.08200073242188,189.77000427246097,189.95199584960935,0
2024-03-04 01:00:00+00:00,189.9470062255859,190.1269989013672,189.9199981689453,190.0500030517578,0
2024-03-04 02:00:00+00:00,190.04800415039065,190.20700073242188,190.0050048828125,190.2050018310547,0
2024-03-04 03:00:00+00:00,190.19400024414065,190.2169952392578,190.1000061035156,190.16799926757812,0
2024-03-04 04:00:00+00:00,190.16799926757812,190.28399658203125,190.16000366210935,190.26400756835935,0
2024-03-04 05:00:00+00:00,190.26199340820312,190.3430023193359,190.25599670410156,190.31199645996097,0
2024-03-04 06:00:00+00:00,190.31100463867188,190.46400451660156,190.27000427246097,190.44200134277344,0
2024-03-04 07:00:00+00:00,190.4429931640625,190.5919952392578,190.4129943847656,190.56500244140625,0
2024-03-04 08:00:00+00:00,190.55999755859375,190.63900756835935,190.22999572753903,190.5169982910156,0
2024-03-04 09:00:00+00:00,190.52000427246097,190.552001953125,190.3769989013672,190.47300720214844,0
2024-03-04 10:00:00+00:00,190.4739990234375,190.72799682617188,190.46600341796875,190.6529998779297,0
2024-03-04 11:00:00+00:00,190.6479949951172,190.75599670410156,190.58799743652344,190.69200134277344,0
2024-03-04 12:00:00+00:00,190.69200134277344,190.75799560546875,190.58399963378903,190.6820068359375,0
2024-03-04 13:00:00+00:00,190.67999267578125,190.79299926757812,190.64599609375,190.74099731445312,0
2024-03-04 14:00:00+00:00,190.7389984130859,190.93099975585935,190.7250061035156,190.7949981689453,0
2024-03-04 15:00:00+00:00,190.80499267578125,191.11099243164065,190.77099609375,191.08399963378903,0
2024-03-04 16:00:00+00:00,191.07899475097656,191.18800354003903,191.0099945068359,191.0469970703125,0
2024-03-04 17:00:00+00:00,191.04299926757812,191.1280059814453,191.01300048828125,191.10699462890625,0
2024-03-04 18:00:00+00:00,191.1000061035156,191.11099243164065,191.0279998779297,191.07400512695312,0
2024-03-04 19:00:00+00:00,191.072998046875,191.08200073242188,190.9960021972656,191.0570068359375,0
2024-03-04 20:00:00+00:00,191.05499267578125,191.0870056152344,190.9739990234375,191.0,0
2024-03-04 21:00:00+00:00,190.9980010986328,191.0489959716797,190.93299865722656,191.031005859375,0
2024-03-04 22:00:00+00:00,191.01499938964844,191.0800018310547,190.8500061035156,190.88699340820312,0
2024-03-04 23:00:00+00:00,190.88900756835935,191.04400634765625,190.8489990234375,190.9320068359375,0
2024-03-05 00:00:00+00:00,190.91000366210935,191.00599670410156,190.83399963378903,190.89300537109375,0
2024-03-05 01:00:00+00:00,190.89599609375,190.9499969482422,190.81399536132812,190.93600463867188,0
2024-03-05 02:00:00+00:00,190.93600463867188,191.02699279785156,190.8560028076172,190.8999938964844,0
2024-03-05 03:00:00+00:00,190.9010009765625,190.98500061035156,190.8699951171875,190.9720001220703,0
2024-03-05 04:00:00+00:00,190.97799682617188,190.9960021972656,190.9040069580078,190.92999267578125,0
2024-03-05 05:00:00+00:00,190.93499755859375,190.9680023193359,190.83999633789065,190.8789978027344,0
2024-03-05 06:00:00+00:00,190.87600708007812,190.91900634765625,190.72799682617188,190.7570037841797,0
2024-03-05 07:00:00+00:00,190.75900268554688,190.83799743652344,190.54800415039065,190.677001953125,0
2024-03-05 08:00:00+00:00,190.677001953125,190.7669982910156,190.52999877929688,190.68499755859375,0
2024-03-05 09:00:00+00:00,190.68499755859375,190.8260040283203,190.64599609375,190.8070068359375,0
2024-03-05 10:00:00+00:00,190.8090057373047,190.86099243164065,190.72300720214844,190.7989959716797,0
2024-03-05 11:00:00+00:00,190.79600524902344,190.83599853515625,190.6569976806641,190.69500732421875,0
2024-03-05 12:00:00+00:00,190.6929931640625,190.7599945068359,190.62399291992188,190.6959991455078,0
2024-03-05 13:00:00+00:00,190.69400024414065,190.6970062255859,190.40499877929688,190.47999572753903,0
2024-03-05 14:00:00+00:00,190.47799682617188,190.66200256347656,190.3999938964844,190.57400512695312,0
2024-03-05 15:00:00+00:00,190.55999755859375,191.0099945068359,190.5240020751953,190.9600067138672,0
2024-03-05 16:00:00+00:00,190.9600067138672,191.03500366210935,190.79600524902344,190.8350067138672,0
2024-03-05 17:00:00+00:00,190.8249969482422,190.88800048828125,190.76600646972656,190.78399658203125,0
2024-03-05 18:00:00+00:00,190.781005859375,190.78500366210935,190.53399658203125,190.54600524902344,0
2024-03-05 19:00:00+00:00,190.54400634765625,190.60699462890625,190.43299865722656,190.44500732421875,0
2024-03-05 20:00:00+00:00,190.4429931640625,190.5,190.30599975585935,190.4739990234375,0
2024-03-05 21:00:00+00:00,190.4739990234375,190.6699981689453,190.4499969482422,190.62399291992188,0
2024-03-05 22:00:00+00:00,190.60400390625,190.68299865722656,190.4709930419922,190.58599853515625,0
2024-03-05 23:00:00+00:00,190.5500030517578,190.61300659179688,190.3300018310547,190.59800720214844,0
2024-03-06 00:00:00+00:00,190.6179962158203,190.63099670410156,190.30099487304688,190.4459991455078,0
2024-03-06 01:00:00+00:00,190.44400024414065,190.4810028076172,190.3500061035156,190.42300415039065,0
2024-03-06 02:00:00+00:00,190.427001953125,190.4340057373047,190.3430023193359,190.3769989013672,0
2024-03-06 03:00:00+00:00,190.37600708007812,190.47000122070312,190.37600708007812,190.4600067138672,0
2024-03-06 04:00:00+00:00,190.45399475097656,190.51499938964844,190.41000366210935,190.44400024414065,0
2024-03-06 05:00:00+00:00,190.4470062255859,190.48699951171875,190.33399963378903,190.44000244140625,0
2024-03-06 06:00:00+00:00,190.4409942626953,190.4900054931641,190.36000061035156,190.37399291992188,0
2024-03-06 07:00:00+00:00,190.3699951171875,190.3769989013672,189.8500061035156,190.06199645996097,0
2024-03-06 08:00:00+00:00,190.06399536132812,190.56399536132812,190.05599975585935,190.55799865722656,0
2024-03-06 09:00:00+00:00,190.56199645996097,190.68600463867188,190.4459991455078,190.50599670410156,0
2024-03-06 10:00:00+00:00,190.5019989013672,190.572998046875,190.3300018310547,190.48800659179688,0
2024-03-06 11:00:00+00:00,190.48500061035156,190.60299682617188,190.47000122070312,190.4739990234375,0
2024-03-06 12:00:00+00:00,190.4739990234375,190.5970001220703,190.08399963378903,190.13099670410156,0
2024-03-06 13:00:00+00:00,190.13800048828125,190.39100646972656,189.9980010986328,190.05099487304688,0
2024-03-06 14:00:00+00:00,190.04600524902344,190.16099548339844,189.9499969482422,190.03900146484375,0
2024-03-06 15:00:00+00:00,190.08900451660156,190.3780059814453,189.99200439453125,190.3249969482422,0
2024-03-06 16:00:00+00:00,190.32400512695312,190.45899963378903,190.22999572753903,190.28700256347656,0
2024-03-06 17:00:00+00:00,190.28399658203125,190.4290008544922,190.18600463867188,190.3000030517578,0
2024-03-06 18:00:00+00:00,190.2969970703125,190.34800720214844,190.13999938964844,190.26600646972656,0
2024-03-06 19:00:00+00:00,190.26600646972656,190.3220062255859,190.1699981689453,190.2779998779297,0
2024-03-06 20:00:00+00:00,190.2790069580078,190.3459930419922,190.2429962158203,190.2469940185547,0
2024-03-06 21:00:00+00:00,190.2460021972656,190.30799865722656,190.1210021972656,190.1219940185547,0
2024-03-06 22:00:00+00:00,190.1739959716797,190.1959991455078,190.00900268554688,190.08799743652344,0
2024-03-06 23:00:00+00:00,190.0500030517578,190.13400268554688,189.9499969482422,190.07400512695312,0
2024-03-07 00:00:00+00:00,190.0930023193359,190.0989990234375,189.6179962158203,189.6629943847656,0
2024-03-07 01:00:00+00:00,189.66600036621097,189.7270050048828,189.1360015869141,189.1959991455078,0
2024-03-07 02:00:00+00:00,189.1959991455078,189.3780059814453,189.1629943847656,189.36300659179688,0
2024-03-07 03:00:00+00:00,189.36199951171875,189.38099670410156,189.21299743652344,189.3040008544922,0
2024-03-07 04:00:00+00:00,189.30599975585935,189.31100463867188,189.04400634765625,189.2480010986328,0
2024-03-07 05:00:00+00:00,189.2460021972656,189.322998046875,189.13999938964844,189.26800537109375,0
2024-03-07 06:00:00+00:00,189.2689971923828,189.30099487304688,188.66400146484375,188.7969970703125,0
2024-03-07 07:00:00+00:00,188.79200744628903,188.8209991455078,188.40199279785156,188.40499877929688,0
2024-03-07 08:00:00+00:00,188.41000366210935,188.60499572753903,188.28599548339844,188.41799926757812,0
2024-03-07 09:00:00+00:00,188.41799926757812,188.78900146484375,188.2400054931641,188.6790008544922,0
2024-03-07 10:00:00+00:00,188.6779937744141,188.697998046875,188.552001953125,188.67300415039065,0
2024-03-07 11:00:00+00:00,188.6739959716797,188.7030029296875,188.46600341796875,188.56300354003903,0
2024-03-07 12:00:00+00:00,188.56199645996097,188.63299560546875,188.3820037841797,188.4929962158203,0
2024-03-07 13:00:00+00:00,188.49200439453125,188.5870056152344,188.2259979248047,188.4279937744141,0
2024-03-07 14:00:00+00:00,188.42999267578125,189.1820068359375,188.39500427246097,189.1179962158203,0
2024-03-07 15:00:00+00:00,189.1139984130859,189.52000427246097,189.0989990234375,189.4499969482422,0
2024-03-07 16:00:00+00:00,189.45599365234375,189.47300720214844,189.2570037841797,189.46099853515625,0
2024-03-07 17:00:00+00:00,189.4620056152344,189.572998046875,189.3800048828125,189.4530029296875,0
2024-03-07 18:00:00+00:00,189.4530029296875,189.68299865722656,189.43899536132812,189.64700317382812,0
2024-03-07 19:00:00+00:00,189.6499938964844,189.6790008544922,189.50599670410156,189.51800537109375,0
2024-03-07 20:00:00+00:00,189.51800537109375,189.718994140625,189.46299743652344,189.66600036621097,0
2024-03-07 21:00:00+00:00,189.6629943847656,189.67599487304688,189.52000427246097,189.5930023193359,0
2024-03-07 22:00:00+00:00,189.5800018310547,189.6179962158203,189.3159942626953,189.4129943847656,0
2024-03-07 23:00:00+00:00,189.42999267578125,189.54600524902344,189.3639984130859,189.45199584960935,0
2024-03-08 00:00:00+00:00,189.45599365234375,189.4969940185547,189.11000061035156,189.32699584960935,0
2024-03-08 01:00:00+00:00,189.322998046875,189.71299743652344,189.2209930419922,189.53900146484375,0
2024-03-08 02:00:00+00:00,189.53599548339844,189.66799926757812,189.4199981689453,189.49099731445312,0
2024-03-08 03:00:00+00:00,189.49099731445312,189.58599853515625,189.29400634765625,189.30599975585935,0
2024-03-08 04:00:00+00:00,189.3090057373047,189.4149932861328,189.3040008544922,189.35400390625,0
2024-03-08 05:00:00+00:00,189.35400390625,189.3999938964844,189.28500366210935,189.32699584960935,0
2024-03-08 06:00:00+00:00,189.3280029296875,189.531005859375,189.32400512695312,189.3919982910156,0
2024-03-08 07:00:00+00:00,189.38999938964844,189.5989990234375,189.2259979248047,189.33900451660156,0
2024-03-08 08:00:00+00:00,189.33399963378903,189.61700439453125,189.3000030517578,189.4969940185547,0
2024-03-08 09:00:00+00:00,189.4960021972656,189.51300048828125,188.3800048828125,188.72799682617188,0
2024-03-08 10:00:00+00:00,188.72999572753903,188.91400146484375,188.5570068359375,188.822998046875,0
2024-03-08 11:00:00+00:00,188.8260040283203,188.82699584960935,188.52999877929688,188.72300720214844,0
2024-03-08 12:00:00+00:00,188.72000122070312,189.0249938964844,188.69900512695312,189.01400756835935,0
2024-03-08 13:00:00+00:00,189.02000427246097,189.2180023193359,188.6479949951172,189.0489959716797,0
2024-03-08 14:00:00+00:00,189.04299926757812,189.2120056152344,188.9080047607422,189.17300415039065,0
2024-03-08 15:00:00+00:00,189.1719970703125,189.49400329589844,189.16600036621097,189.37600708007812,0
2024-03-08 16:00:00+00:00,189.3800048828125,189.42999267578125,189.0959930419922,189.1150054931641,0
2024-03-08 17:00:00+00:00,189.11199951171875,189.14700317382812,188.89500427246097,188.91400146484375,0
2024-03-08 18:00:00+00:00,188.91400146484375,189.0229949951172,188.7689971923828,188.875,0
2024-03-08 19:00:00+00:00,188.8699951171875,189.1199951171875,188.8639984130859,189.0449981689453,0
2024-03-08 20:00:00+00:00,189.0489959716797,189.08099365234375,188.9499969482422,188.9709930419922,0
2024-03-08 21:00:00+00:00,188.9830017089844,189.1219940185547,188.9429931640625,189.00599670410156,0
2024-03-08 22:00:00+00:00,189.10299682617188,189.10299682617188,189.10299682617188,189.10299682617188,0
2024-03-11 00:00:00+00:00,188.7120056152344,188.8370056152344,188.61099243164065,188.6750030517578,0
2024-03-11 01:00:00+00:00,188.67999267578125,188.83599853515625,188.4499969482422,188.8040008544922,0
2024-03-11 02:00:00+00:00,188.80799865722656,188.9889984130859,188.74899291992188,188.9620056152344,0
2024-03-11 03:00:00+00:00,188.96299743652344,188.96600341796875,188.79800415039065,188.8179931640625,0
2024-03-11 04:00:00+00:00,188.81700134277344,188.93499755859375,188.72999572753903,188.7879943847656,0
2024-03-11 05:00:00+00:00,188.78500366210935,188.968994140625,188.7570037841797,188.8470001220703,0
2024-03-11 06:00:00+00:00,188.8489990234375,188.9739990234375,188.7779998779297,188.83999633789065,0
2024-03-11 07:00:00+00:00,188.8470001220703,188.9239959716797,188.4889984130859,188.4960021972656,0
2024-03-11 08:00:00+00:00,188.49899291992188,188.59500122070312,188.20700073242188,188.33299255371097,0
2024-03-11 09:00:00+00:00,188.33099365234375,188.4129943847656,188.13699340820312,188.27999877929688,0
2024-03-11 10:00:00+00:00,188.281005859375,188.48500061035156,188.16600036621097,188.42300415039065,0
2024-03-11 11:00:00+00:00,188.4199981689453,188.4969940185547,188.3699951171875,188.4459991455078,0
2024-03-11 12:00:00+00:00,188.4470062255859,188.59100341796875,188.2740020751953,188.28700256347656,0
2024-03-11 13:00:00+00:00,188.29200744628903,188.4669952392578,188.24200439453125,188.46400451660156,0
2024-03-11 14:00:00+00:00,188.4620056152344,188.5970001220703,188.36199951171875,188.37399291992188,0
2024-03-11 15:00:00+00:00,188.3789978027344,188.4219970703125,187.9530029296875,188.04800415039065,0
2024-03-11 16:00:00+00:00,188.0489959716797,188.1970062255859,187.98399353027344,188.09100341796875,0
2024-03-11 17:00:00+00:00,188.08799743652344,188.2030029296875,187.9770050048828,188.17999267578125,0
2024-03-11 18:00:00+00:00,188.1790008544922,188.302001953125,188.13699340820312,188.18600463867188,0
2024-03-11 19:00:00+00:00,188.18600463867188,188.2570037841797,188.1699981689453,188.24200439453125,0
2024-03-11 20:00:00+00:00,188.25,188.302001953125,188.1999969482422,188.2779998779297,0
2024-03-11 21:00:00+00:00,188.2550048828125,188.3280029296875,188.0529937744141,188.3040008544922,0
2024-03-11 22:00:00+00:00,188.3090057373047,188.31199645996097,188.1790008544922,188.26600646972656,0
2024-03-11 23:00:00+00:00,188.2669982910156,188.2740020751953,188.0,188.08999633789065,0
2024-03-12 00:00:00+00:00,188.07899475097656,188.26199340820312,187.968994140625,188.22999572753903,0
2024-03-12 01:00:00+00:00,188.22900390625,188.4279937744141,188.2239990234375,188.3780059814453,0
2024-03-12 02:00:00+00:00,188.3769989013672,189.00599670410156,188.36599731445312,188.99899291992188,0
2024-03-12 03:00:00+00:00,189.0039978027344,189.02699279785156,188.8639984130859,188.9320068359375,0
2024-03-12 04:00:00+00:00,188.93600463867188,188.98199462890625,188.8470001220703,188.9340057373047,0
2024-03-12 05:00:00+00:00,188.93600463867188,189.19900512695312,188.92599487304688,189.12399291992188,0
2024-03-12 06:00:00+00:00,189.125,189.1739959716797,188.6439971923828,188.906005859375,0
2024-03-12 07:00:00+00:00,188.90499877929688,188.97900390625,188.3679962158203,188.43499755859375,0
2024-03-12 08:00:00+00:00,188.44000244140625,188.7169952392578,188.22300720214844,188.36700439453125,0
2024-03-12 09:00:00+00:00,188.3710021972656,188.56199645996097,188.31399536132812,188.55599975585935,0
2024-03-12 10:00:00+00:00,188.55099487304688,188.6699981689453,188.51600646972656,188.53599548339844,0
2024-03-12 11:00:00+00:00,188.53500366210935,188.61099243164065,188.47799682617188,188.5930023193359,0
2024-03-12 12:00:00+00:00,188.58999633789065,189.0469970703125,188.3260040283203,188.5659942626953,0
2024-03-12 13:00:00+00:00,188.56900024414065,188.9149932861328,188.45599365234375,188.60400390625,0
2024-03-12 14:00:00+00:00,188.60299682617188,188.9239959716797,188.53900146484375,188.8999938964844,0
2024-03-12 15:00:00+00:00,188.89700317382812,188.9320068359375,188.7310028076172,188.8159942626953,0
2024-03-12 16:00:00+00:00,188.81399536132812,188.89300537109375,188.6929931640625,188.7400054931641,0
2024-03-12 17:00:00+00:00,188.73500061035156,188.93800354003903,188.6699981689453,188.92999267578125,0
2024-03-12 18:00:00+00:00,188.9239959716797,188.94000244140625,188.77699279785156,188.906005859375,0
2024-03-12 19:00:00+00:00,188.9040069580078,188.94200134277344,188.8220062255859,188.93600463867188,0
2024-03-12 20:00:00+00:00,188.93099975585935,188.9550018310547,188.8500061035156,188.88099670410156,0
2024-03-12 21:00:00+00:00,188.86000061035156,188.9219970703125,188.7030029296875,188.86199951171875,0
2024-03-12 22:00:00+00:00,188.8300018310547,188.8789978027344,188.7599945068359,188.7879943847656,0
2024-03-12 23:00:00+00:00,188.7899932861328,188.92100524902344,188.75,188.9069976806641,0
2024-03-13 00:00:00+00:00,188.87399291992188,188.89599609375,188.5379943847656,188.54600524902344,0
2024-03-13 01:00:00+00:00,188.54800415039065,188.63699340820312,188.4040069580078,188.5870056152344,0
2024-03-13 02:00:00+00:00,188.58599853515625,188.7259979248047,188.4960021972656,188.5500030517578,0
2024-03-13 03:00:00+00:00,188.55099487304688,188.6269989013672,188.4620056152344,188.5679931640625,0
2024-03-13 04:00:00+00:00,188.56100463867188,188.76300048828125,188.54100036621097,188.7480010986328,0
2024-03-13 05:00:00+00:00,188.7460021972656,188.83599853515625,188.72000122070312,188.78399658203125,0
2024-03-13 06:00:00+00:00,188.78599548339844,189.04200744628903,188.68699645996097,188.98599243164065,0
2024-03-13 07:00:00+00:00,188.98699951171875,189.0399932861328,188.572998046875,188.8209991455078,0
2024-03-13 08:00:00+00:00,188.81399536132812,189.2050018310547,188.7790069580078,189.16700744628903,0
