time,open,high,low,close,tick_volume
2026-02-22 18:00:00,127.67,129.02,127.54,127.73,2186
2026-02-22 19:00:00,127.73,128.21,125.9,127.76,1916
2026-02-22 20:00:00,127.76,128.74,126.73,127.83,1789
2026-02-22 21:00:00,127.83,128.49,125.46,127.98,2113
2026-02-22 22:00:00,127.98,129.32,126.87,127.9,1826
2026-02-22 23:00:00,127.9,128.23,125.64,127.92,1574
2026-02-23 00:00:00,127.92,129.6,127.83,127.84,1389
2026-02-23 01:00:00,127.84,128.31,126.67,127.96,1451
2026-02-23 02:00:00,127.96,128.01,126.98,127.76,1871
2026-02-23 03:00:00,127.76,128.12,125.24,127.74,1717
2026-02-23 04:00:00,127.74,129.14,126.3,127.72,1641
2026-02-23 05:00:00,127.72,129.18,127.56,127.75,2197
2026-02-23 06:00:00,127.75,129.29,125.45,127.86,1816
2026-02-23 07:00:00,127.86,128.23,127.43,127.86,1493
2026-02-23 08:00:00,127.86,127.91,127.79,127.89,1585
2026-02-23 09:00:00,127.89,128.67,126.66,127.79,1418
2026-02-23 10:00:00,127.79,128.95,125.94,127.63,1459
2026-02-23 11:00:00,127.63,129.44,127.29,127.55,1570
2026-02-23 12:00:00,127.55,127.7,125.7,127.65,1906
2026-02-23 13:00:00,127.65,128.91,125.92,127.44,2309
2026-02-23 14:00:00,127.44,128.85,126.88,127.52,2068
2026-02-23 15:00:00,127.52,128.08,127.22,127.55,1457
2026-02-23 16:00:00,127.55,128.73,126.23,127.57,1480
2026-02-23 17:00:00,127.57,130.65,127.1,127.59,1948
2026-02-23 18:00:00,127.59,128.39,125.55,127.46,1649
2026-02-23 19:00:00,127.46,128.68,125.16,127.6,1593
2026-02-23 20:00:00,127.6,128.0,127.52,127.59,2132
2026-02-23 21:00:00,127.59,128.36,127.44,127.92,2450
2026-02-23 22:00:00,127.92,130.81,126.2,127.85,2291
2026-02-23 23:00:00,127.85,128.33,125.09,127.74,2329
2026-02-24 00:00:00,127.74,130.1,127.22,127.77,2442
2026-02-24 01:00:00,127.77,128.27,125.82,127.6,1642
2026-02-24 02:00:00,127.6,127.98,126.93,127.74,1898
2026-02-24 03:00:00,127.74,128.89,125.07,127.53,1898
2026-02-24 04:00:00,127.53,129.65,127.35,127.42,2183
2026-02-24 05:00:00,127.42,128.47,127.27,127.45,1691
2026-02-24 06:00:00,127.45,127.9,126.51,127.66,2380
2026-02-24 07:00:00,127.66,129.1,126.13,127.74,2309
2026-02-24 08:00:00,127.74,128.93,127.7,127.96,1853
2026-02-24 09:00:00,127.96,130.76,125.91,127.81,2013
2026-02-24 10:00:00,127.81,128.59,127.21,127.92,2482
2026-02-24 11:00:00,127.92,129.71,127.29,127.97,1789
2026-02-24 12:00:00,127.97,128.59,125.79,127.97,2084
2026-02-24 13:00:00,127.97,132.34,127.19,127.94,1760
2026-02-24 14:00:00,127.94,129.64,126.58,127.99,2525
2026-02-24 15:00:00,127.99,131.61,126.63,128.23,1671
2026-02-24 16:00:00,128.23,129.41,126.26,128.17,1677
2026-02-24 17:00:00,128.17,129.92,126.96,128.26,1990
2026-02-24 18:00:00,128.26,131.07,126.34,128.08,1572
2026-02-24 19:00:00,128.08,128.34,127.01,127.87,2257
2026-02-24 20:00:00,127.87,129.22,127.24,128.06,2059
2026-02-24 21:00:00,128.06,130.95,127.02,128.13,2081
2026-02-24 22:00:00,128.13,131.5,126.65,128.2,2333
2026-02-24 23:00:00,128.2,129.29,127.51,128.07,2149
2026-02-25 00:00:00,128.07,128.29,127.37,128.08,2433
2026-02-25 01:00:00,128.08,128.27,125.09,128.06,2595
2026-02-25 02:00:00,128.06,130.08,127.13,128.07,2453
2026-02-25 03:00:00,128.07,128.99,127.79,128.16,2064
2026-02-25 04:00:00,128.16,129.04,127.94,127.96,2332
2026-02-25 05:00:00,127.96,128.84,126.34,127.78,1868
2026-02-25 06:00:00,127.78,129.76,127.01,127.86,1812
2026-02-25 07:00:00,127.86,132.51,127.34,127.79,1960
2026-02-25 08:00:00,127.79,128.32,127.16,127.87,1742
2026-02-25 09:00:00,127.87,128.31,126.6,128.06,1732
2026-02-25 10:00:00,128.06,128.82,126.76,127.82,1994
2026-02-25 11:00:00,127.82,130.13,127.36,127.66,2214
2026-02-25 12:00:00,127.66,132.19,126.99,127.75,1666
2026-02-25 13:00:00,127.75,130.1,124.95,127.76,2216
2026-02-25 14:00:00,127.76,128.48,127.71,127.86,1846
2026-02-25 15:00:00,127.86,129.38,125.84,127.65,2412
2026-02-25 16:00:00,127.65,130.94,126.33,127.68,2339
2026-02-25 17:00:00,127.68,129.42,122.9,127.85,2663
2026-02-25 18:00:00,127.85,130.08,125.58,127.72,2197
2026-02-25 19:00:00,127.72,128.05,125.83,127.88,2474
2026-02-25 20:00:00,127.88,128.48,126.88,127.9,2429
2026-02-25 21:00:00,127.9,130.66,127.11,128.38,2579
2026-02-25 22:00:00,128.38,129.22,125.31,128.07,1847
2026-02-25 23:00:00,128.07,128.85,126.92,128.07,1923
2026-02-26 00:00:00,128.07,131.85,127.28,128.43,2209
2026-02-26 01:00:00,128.43,128.86,128.17,128.48,2423
2026-02-26 02:00:00,128.48,130.71,127.34,128.62,2306
2026-02-26 03:00:00,128.62,130.21,125.95,128.85,2343
2026-02-26 04:00:00,128.85,131.86,128.25,128.81,2077
2026-02-26 05:00:00,128.81,131.05,128.08,128.84,2395
2026-02-26 06:00:00,128.84,130.18,127.08,128.86,1752
2026-02-26 07:00:00,128.86,128.87,126.95,128.84,1766
2026-02-26 08:00:00,128.84,129.37,128.37,128.87,2704
2026-02-26 09:00:00,128.87,129.7,127.05,128.91,2239
2026-02-26 10:00:00,128.91,129.67,127.26,128.95,2680
2026-02-26 11:00:00,128.95,129.6,126.62,128.98,2106
2026-02-26 12:00:00,128.98,130.63,125.21,128.91,2703
2026-02-26 13:00:00,128.91,131.41,127.97,128.89,2443
2026-02-26 14:00:00,128.89,130.09,127.3,128.86,2031
2026-02-26 15:00:00,128.86,130.23,127.83,128.83,2557
2026-02-26 16:00:00,128.83,129.25,126.32,128.82,2546
2026-02-26 17:00:00,128.82,131.03,125.89,129.02,1886
2026-02-26 18:00:00,129.02,131.12,128.89,129.08,2329
2026-02-26 19:00:00,129.08,130.08,127.34,129.16,1940
2026-02-26 20:00:00,129.16,131.03,129.01,129.31,2110
2026-02-26 21:00:00,129.31,130.45,127.62,129.32,2609
2026-02-26 22:00:00,129.32,129.85,127.77,129.31,1833
2026-02-26 23:00:00,129.31,129.43,126.49,129.29,2662
2026-02-27 00:00:00,129.29,131.2,127.85,129.29,2726
2026-02-27 01:00:00,129.29,131.52,126.44,129.17,2126
2026-02-27 02:00:00,129.17,129.48,128.82,129.47,2484
2026-02-27 03:00:00,129.47,130.42,128.25,129.39,1887
2026-02-27 04:00:00,129.39,133.8,128.8,129.34,2442
2026-02-27 05:00:00,129.34,131.04,127.78,129.49,2798
2026-02-27 06:00:00,129.49,129.59,127.37,129.47,2326
2026-02-27 07:00:00,129.47,129.82,128.96,129.67,2160
2026-02-27 08:00:00,129.67,131.79,129.14,129.65,2326
2026-02-27 09:00:00,129.65,131.42,128.01,129.65,2613
2026-02-27 10:00:00,129.65,130.93,128.17,129.71,2762
2026-02-27 11:00:00,129.71,130.93,127.23,129.63,1957
2026-02-27 12:00:00,129.63,130.15,129.28,129.75,2217
2026-02-27 13:00:00,129.75,131.79,128.93,129.72,2009
2026-02-27 14:00:00,129.72,130.47,127.66,129.94,2405
2026-02-27 15:00:00,129.94,130.64,129.2,130.33,2728
2026-02-27 16:00:00,130.33,133.87,128.71,130.42,2768
2026-02-27 17:00:00,130.42,131.29,129.77,130.56,2913
2026-02-27 18:00:00,130.56,131.95,128.69,130.53,2336
2026-02-27 19:00:00,130.53,130.69,127.72,130.26,2879
2026-02-27 20:00:00,130.26,131.94,126.53,130.3,2506
2026-02-27 21:00:00,130.3,131.07,129.54,130.3,2129
2026-02-27 22:00:00,130.3,132.71,128.14,130.41,2931
2026-02-27 23:00:00,130.41,131.96,130.13,130.46,2861
2026-02-28 00:00:00,130.46,130.87,128.74,130.44,1960
2026-02-28 01:00:00,130.44,130.71,126.31,130.14,2218
2026-02-28 02:00:00,130.14,131.24,129.85,130.09,2682
2026-02-28 03:00:00,130.09,131.61,128.64,130.09,2402
2026-02-28 04:00:00,130.09,131.39,130.0,130.25,2460
2026-02-28 05:00:00,130.25,131.53,129.28,130.35,2776
2026-02-28 06:00:00,130.35,133.62,128.2,130.6,1999
2026-02-28 07:00:00,130.6,132.44,128.74,130.69,2972
2026-02-28 08:00:00,130.69,133.46,130.54,130.63,2948
2026-02-28 09:00:00,130.63,130.74,125.15,130.33,2444
2026-02-28 10:00:00,130.33,130.97,128.72,130.27,2541
2026-02-28 11:00:00,130.27,131.49,128.77,130.37,2841
2026-02-28 12:00:00,130.37,132.19,128.43,130.33,2751
2026-02-28 13:00:00,130.33,132.23,129.45,130.14,2214
2026-02-28 14:00:00,130.14,131.77,129.48,130.23,2728
2026-02-28 15:00:00,130.23,131.81,129.91,129.96,2902
2026-02-28 16:00:00,129.96,132.78,129.32,129.83,2658
2026-02-28 17:00:00,129.83,130.18,128.45,130.02,2917
2026-02-28 18:00:00,130.02,131.22,129.54,130.33,2245
2026-02-28 19:00:00,130.33,130.57,126.04,130.53,2772
2026-02-28 20:00:00,130.53,131.05,130.01,130.53,2909
2026-02-28 21:00:00,130.53,130.98,129.79,130.56,2558
2026-02-28 22:00:00,130.56,131.64,128.12,130.44,2131
2026-02-28 23:00:00,130.44,132.81,128.33,130.59,2416
2026-03-01 00:00:00,130.59,130.86,130.52,130.69,2141
2026-03-01 01:00:00,130.69,132.51,129.37,130.76,2605
2026-03-01 02:00:00,130.76,132.52,129.16,130.8,2996
2026-03-01 03:00:00,130.8,131.28,129.58,130.79,2684
2026-03-01 04:00:00,130.79,131.99,129.84,130.87,2494
2026-03-01 05:00:00,130.87,131.76,128.76,130.87,2188
2026-03-01 06:00:00,130.87,131.23,129.35,131.05,2439
2026-03-01 07:00:00,131.05,136.67,130.1,131.0,2848
2026-03-01 08:00:00,131.0,133.0,129.03,130.84,2378
2026-03-01 09:00:00,130.84,131.19,129.07,130.86,2568
2026-03-01 10:00:00,130.86,131.42,130.59,131.01,2230
2026-03-01 11:00:00,131.01,133.17,130.73,131.03,2434
2026-03-01 12:00:00,131.03,131.73,128.81,131.06,2250
2026-03-01 13:00:00,131.06,132.31,130.95,131.2,2215
2026-03-01 14:00:00,131.2,133.4,129.7,131.28,2941
2026-03-01 15:00:00,131.28,132.06,130.78,130.97,2902
2026-03-01 16:00:00,130.97,131.39,127.84,131.18,2826
2026-03-01 17:00:00,131.18,131.6,130.56,131.06,2990
2026-03-01 18:00:00,131.06,132.03,129.38,130.83,3066
2026-03-01 19:00:00,130.83,134.39,129.69,130.83,2777
2026-03-01 20:00:00,130.83,132.15,129.32,130.78,2273
2026-03-01 21:00:00,130.78,131.1,128.47,130.85,2508
2026-03-01 22:00:00,130.85,132.69,126.94,130.94,2593
2026-03-01 23:00:00,130.94,132.7,130.07,131.12,2459
