time,open,high,low,close,tick_volume
2026-02-27 18:00:00,2.55,2.57,2.54,2.55,2064
2026-02-27 19:00:00,2.55,2.6,2.54,2.55,2695
2026-02-27 20:00:00,2.55,2.56,2.52,2.55,2523
2026-02-27 21:00:00,2.55,2.56,2.47,2.55,2229
2026-02-27 22:00:00,2.55,2.56,2.54,2.55,2750
2026-02-27 23:00:00,2.55,2.59,2.48,2.55,2626
2026-02-28 00:00:00,2.55,2.55,2.53,2.55,2437
2026-02-28 01:00:00,2.55,2.56,2.53,2.55,2820
2026-02-28 02:00:00,2.55,2.56,2.53,2.55,2609
2026-02-28 03:00:00,2.55,2.6,2.54,2.56,2330
2026-02-28 04:00:00,2.56,2.59,2.55,2.56,2434
2026-02-28 05:00:00,2.56,2.57,2.53,2.56,2572
2026-02-28 06:00:00,2.56,2.57,2.5,2.56,2463
2026-02-28 07:00:00,2.56,2.61,2.54,2.55,2241
2026-02-28 08:00:00,2.55,2.58,2.54,2.55,2419
2026-02-28 09:00:00,2.55,2.56,2.54,2.55,2419
2026-02-28 10:00:00,2.55,2.57,2.55,2.55,2277
2026-02-28 11:00:00,2.55,2.61,2.54,2.55,2787
2026-02-28 12:00:00,2.55,2.56,2.54,2.55,2512
2026-02-28 13:00:00,2.55,2.57,2.49,2.55,2819
2026-02-28 14:00:00,2.55,2.55,2.52,2.54,2797
2026-02-28 15:00:00,2.54,2.56,2.54,2.55,2415
2026-02-28 16:00:00,2.55,2.55,2.53,2.55,2587
2026-02-28 17:00:00,2.55,2.55,2.53,2.55,2583
2026-02-28 18:00:00,2.55,2.55,2.53,2.55,2605
2026-02-28 19:00:00,2.55,2.56,2.49,2.55,2996
2026-02-28 20:00:00,2.55,2.55,2.54,2.55,2781
2026-02-28 21:00:00,2.55,2.56,2.52,2.55,2837
2026-02-28 22:00:00,2.55,2.59,2.53,2.55,2851
2026-02-28 23:00:00,2.55,2.57,2.53,2.55,2361
2026-03-01 00:00:00,2.55,2.56,2.52,2.55,2696
2026-03-01 01:00:00,2.55,2.57,2.52,2.55,2806
2026-03-01 02:00:00,2.55,2.56,2.54,2.55,2746
2026-03-01 03:00:00,2.55,2.58,2.49,2.55,2110
2026-03-01 04:00:00,2.55,2.56,2.55,2.56,3027
2026-03-01 05:00:00,2.56,2.57,2.55,2.55,2545
2026-03-01 06:00:00,2.55,2.57,2.53,2.55,2247
2026-03-01 07:00:00,2.55,2.6,2.55,2.55,2307
2026-03-01 08:00:00,2.55,2.57,2.52,2.55,2989
2026-03-01 09:00:00,2.55,2.55,2.54,2.55,2989
2026-03-01 10:00:00,2.55,2.56,2.52,2.55,3113
2026-03-01 11:00:00,2.55,2.58,2.53,2.55,3085
2026-03-01 12:00:00,2.55,2.58,2.51,2.55,3110
2026-03-01 13:00:00,2.55,2.6,2.54,2.55,2770
2026-03-01 14:00:00,2.55,2.56,2.54,2.56,2682
2026-03-01 15:00:00,2.56,2.57,2.55,2.56,2649
2026-03-01 16:00:00,2.56,2.59,2.53,2.56,2972
2026-03-01 17:00:00,2.56,2.6,2.55,2.56,2279
2026-03-01 18:00:00,2.56,2.57,2.56,2.56,2563
2026-03-01 19:00:00,2.56,2.6,2.56,2.56,2359
2026-03-01 20:00:00,2.56,2.58,2.55,2.56,2450
2026-03-01 21:00:00,2.56,2.57,2.55,2.56,2367
2026-03-01 22:00:00,2.56,2.57,2.55,2.56,2556
2026-03-01 23:00:00,2.56,2.57,2.53,2.56,2858
