time,open,high,low,close,tick_volume
2026-02-23 09:00:00,7660.25,7810.50,7655.00,7785.00,5200
2026-02-23 10:00:00,7785.00,7935.25,7780.00,7910.50,5250
2026-02-23 11:00:00,7910.50,8060.00,7905.00,8035.25,5300
2026-02-23 12:00:00,8035.25,8190.50,8030.00,8165.00,5350
2026-02-23 13:00:00,8165.00,8320.25,8160.00,8295.50,5400
2026-02-23 14:00:00,8295.50,8450.00,8290.00,8425.25,5450
2026-02-23 15:00:00,8425.25,8585.50,8420.00,8560.00,5500
2026-02-23 16:00:00,8560.00,8720.25,8555.00,8695.50,5550
2026-02-23 17:00:00,8695.50,8860.00,8690.00,8835.25,5600
2026-02-23 18:00:00,8835.25,9005.50,8830.00,8980.00,5650
2026-02-23 19:00:00,8980.00,9150.25,8975.00,9125.50,5700
2026-02-23 20:00:00,9125.50,9300.00,9120.00,9275.25,5750
2026-02-23 21:00:00,9275.25,9455.50,9270.00,9430.00,5800
2026-02-23 22:00:00,9430.00,9610.25,9425.00,9585.50,5850
2026-02-23 23:00:00,9585.50,9770.00,9580.00,9745.25,5900
2026-02-24 00:00:00,9745.25,9930.50,9740.00,9905.00,5950
2026-02-24 01:00:00,9905.00,10090.25,9900.00,10065.50,6000
2026-02-24 02:00:00,10065.50,10255.00,10060.00,10230.25,6050
2026-02-24 03:00:00,10230.25,10420.50,10225.00,10395.00,6100
2026-02-24 04:00:00,10395.00,10585.25,10390.00,10560.50,6150
2026-02-24 05:00:00,10560.50,10750.00,10555.00,10725.25,6200
2026-02-24 06:00:00,10725.25,10920.50,10720.00,10895.00,6250
2026-02-24 07:00:00,10895.00,11090.25,10890.00,11065.50,6300
2026-02-24 08:00:00,11065.50,11265.00,11060.00,11240.25,6350
2026-02-24 09:00:00,11240.25,11445.50,11235.00,11420.00,6400
2026-02-24 10:00:00,11420.00,11625.25,11415.00,11600.50,6450
2026-02-24 11:00:00,11600.50,11810.00,11595.00,11785.25,6500
2026-02-24 12:00:00,11785.25,12000.50,11780.00,11975.00,6550
2026-02-24 13:00:00,11975.00,12195.25,11970.00,12170.50,6600
2026-02-24 14:00:00,12170.50,12395.00,12165.00,12370.25,6650
2026-02-24 15:00:00,12370.25,12600.50,12365.00,12575.00,6700
2026-02-24 16:00:00,12575.00,12805.25,12570.00,12780.50,6750
2026-02-24 17:00:00,12780.50,13015.00,12775.00,12990.25,6800
2026-02-24 18:00:00,12990.25,13230.50,12985.00,13205.00,6850
2026-02-24 19:00:00,13205.00,13450.25,13200.00,13425.50,6900
2026-02-24 20:00:00,13425.50,13675.00,13420.00,13650.25,6950
2026-02-24 21:00:00,13650.25,13905.50,13645.00,13880.00,7000
2026-02-24 22:00:00,13880.00,14140.25,13875.00,14115.50,7050
2026-02-24 23:00:00,14115.50,14400.00,14110.00,14375.25,7100
2026-02-25 00:00:00,14375.25,14665.50,14370.00,14640.00,7150
2026-02-25 01:00:00,14640.00,14930.25,14635.00,14905.50,7200
2026-02-25 02:00:00,14905.50,15200.00,14900.00,15175.25,7250
2026-02-25 03:00:00,15175.25,15475.50,15170.00,15450.00,7300
2026-02-25 04:00:00,15450.00,15750.25,15445.00,15725.50,7350
2026-02-25 05:00:00,15725.50,16030.00,15720.00,16005.25,7400
2026-02-25 06:00:00,16005.25,16315.50,16000.00,16290.00,7450
2026-02-25 07:00:00,16290.00,16605.25,16285.00,16580.50,7500
2026-02-25 08:00:00,16580.50,16900.00,16575.00,16875.25,7550
2026-02-25 09:00:00,16875.25,17200.50,16870.00,17175.00,7600
2026-02-25 10:00:00,17175.00,17505.25,17170.00,17480.50,7650
2026-02-25 11:00:00,17480.50,17815.00,17475.00,17790.25,7700
2026-02-25 12:00:00,17790.25,18130.50,17785.00,18105.00,7750
2026-02-25 13:00:00,18105.00,18450.25,18100.00,18425.50,7800
2026-02-25 14:00:00,18425.50,18775.00,18420.00,18750.25,7850
2026-02-25 15:00:00,18750.25,19105.50,18745.00,19080.00,7900
2026-02-25 16:00:00,19080.00,19440.25,19075.00,19415.50,7950
2026-02-25 17:00:00,19415.50,19780.00,19410.00,19755.25,8000
2026-02-25 18:00:00,19755.25,20130.50,19750.00,20105.00,8050
2026-02-25 19:00:00,20105.00,20485.25,20100.00,20460.50,8100
2026-02-25 20:00:00,20460.50,20850.00,20455.00,20825.25,8150
2026-02-25 21:00:00,20825.25,21230.50,20820.00,21205.00,8200
2026-02-25 22:00:00,21205.00,21610.25,21200.00,21585.50,8250
2026-02-25 23:00:00,21585.50,22010.00,21580.00,21985.25,8300
2026-02-26 00:00:00,21985.25,22410.50,21980.00,22385.00,8350
2026-02-26 01:00:00,22385.00,22815.25,22380.00,22790.50,8400
2026-02-26 02:00:00,22790.50,23230.00,22785.00,23205.25,8450
2026-02-26 03:00:00,23205.25,23650.50,23200.00,23625.00,8500
2026-02-26 04:00:00,23625.00,24075.25,23620.00,24050.50,8550
2026-02-26 05:00:00,24050.50,24505.00,24045.00,24480.25,8600
2026-02-26 06:00:00,24480.25,24940.50,24475.00,24915.00,8650
2026-02-26 07:00:00,24915.00,25380.25,24910.00,25355.50,8700
2026-02-26 08:00:00,25355.50,25835.00,25350.00,25810.25,8750
2026-02-26 09:00:00,25810.25,26300.50,25805.00,26275.00,8800
2026-02-26 10:00:00,26275.00,26770.25,26270.00,26745.50,8850
2026-02-26 11:00:00,26745.50,27255.00,26740.00,27230.25,8900
2026-02-26 12:00:00,27230.25,27745.50,27225.00,27720.00,8950
2026-02-26 13:00:00,27720.00,28240.25,27715.00,28215.50,9000
2026-02-26 14:00:00,28215.50,28740.00,28210.00,28715.25,9050
2026-02-26 15:00:00,28715.25,29255.50,28710.00,29230.00,9100
2026-02-26 16:00:00,29230.00,29775.25,29225.00,29750.50,9150
2026-02-26 17:00:00,29750.50,30305.00,29745.00,30280.25,9200
2026-02-26 18:00:00,30280.25,30840.50,30275.00,30815.00,9250
2026-02-26 19:00:00,30815.00,31380.25,30810.00,31355.50,9300
2026-02-26 20:00:00,31355.50,31935.00,31350.00,31910.25,9350
2026-02-26 21:00:00,31910.25,32500.50,31905.00,32475.00,9400
2026-02-26 22:00:00,32475.00,33070.25,32470.00,33045.50,9450
2026-02-26 23:00:00,33045.50,33655.00,33040.00,33630.25,9500
2026-02-27 00:00:00,33630.25,34250.50,33625.00,34225.00,9550
2026-02-27 01:00:00,34225.00,34850.25,34220.00,34825.50,9600
2026-02-27 02:00:00,34825.50,35460.00,34820.00,35435.25,9650
2026-02-27 03:00:00,35435.25,36075.50,35430.00,36050.00,9700
2026-02-27 04:00:00,36050.00,36695.25,36045.00,36670.50,9750
2026-02-27 05:00:00,36670.50,37320.00,36665.00,37295.25,9800
2026-02-27 06:00:00,37295.25,37955.50,37290.00,37930.00,9850
2026-02-27 07:00:00,37930.00,38595.25,37925.00,38570.50,9900
2026-02-27 08:00:00,38570.50,39245.00,38565.00,39220.25,9950
2026-02-27 09:00:00,39220.25,39905.50,39215.00,39880.00,10000
2026-02-27 10:00:00,39880.00,40570.25,39875.00,40545.50,10050
2026-02-27 11:00:00,40545.50,41260.00,40540.00,41235.25,10100
2026-02-27 12:00:00,41235.25,41960.50,41230.00,41935.00,10150
2026-02-27 13:00:00,41935.00,42670.25,41930.00,42645.50,10200
2026-02-27 14:00:00,42645.50,43400.00,42640.00,43375.25,10250
2026-02-27 15:00:00,43375.25,44135.50,43370.00,44110.00,10300
2026-02-27 16:00:00,44110.00,44880.25,44105.00,44855.50,10350
2026-02-27 17:00:00,44855.50,45640.00,44850.00,45615.25,10400
2026-02-27 18:00:00,45615.25,46415.50,45610.00,46390.00,10450
2026-02-27 19:00:00,46390.00,47200.25,46385.00,47175.50,10500
2026-02-27 20:00:00,47175.50,48000.00,47170.00,47975.25,10550
2026-02-27 21:00:00,47975.25,48815.50,47970.00,48790.00,10600
2026-02-27 22:00:00,48790.00,49635.25,48785.00,49610.50,10650
2026-02-27 23:00:00,49610.50,50475.00,49605.00,50450.25,10700
2026-02-28 00:00:00,50450.25,51320.50,50445.00,51295.00,10750
2026-02-28 01:00:00,51295.00,52190.25,51290.00,52165.50,10800
2026-02-28 02:00:00,52165.50,53060.00,52160.00,53035.25,10850
2026-02-28 03:00:00,53035.25,53945.50,53030.00,53920.00,10900
2026-02-28 04:00:00,53920.00,54835.25,53915.00,54810.50,10950
2026-02-28 05:00:00,54810.50,55750.00,54805.00,55725.25,11000
